# Song Name;Song Lyric; Season; Episode
########################### Season 1 ###########################
We're Friendship Bound;But road trips are a great way, we've been told, to get along;S8;E19
We're Friendship Bound;I'm glad we're sticking to it, we've already got a song;S8;E19
We're Friendship Bound;We're off on the road to friendship;S8;E19
We're Friendship Bound;Side by side, just like peas in a pod;S8;E19
We're Friendship Bound;Our bond of friendship is stronger than this tour's demands;S8;E19
We're Friendship Bound;We're so tight, we can't move around;S8;E19
We're Friendship Bound;I guess we're stuck together 'cause we're friendship bound;S8;E19
We're Friendship Bound;We're off on the road to friendship;S8;E19
We're Friendship Bound;We've each got the other to blame;S8;E19
We're Friendship Bound;Any trip can be exhausting if you make a fuss;S8;E19
We're Friendship Bound;But we get on so well that's there no way that could be us;S8;E19
We're Friendship Bound;We're off on the road to friendship;S8;E19
We're Friendship Bound;And there's nowhere that we'd rather be;S8;E19
We're Friendship Bound;In summer, winter, spring, and fall, we're friends throughout the year;S8;E19
We're Friendship Bound;For untold seasons yet to come, our friendship will be here;S8;E19
We're Friendship Bound;We're so tight, we can't move around;S8;E19
We're Friendship Bound;We're friendship boooooound;S8;E19
We're Friendship Bound;We're friendship boooooound!;S8;E19
A Kirin Tale;La, la-la-la, la-la;S8;E23
A Kirin Tale;La-la-la, la-la-la;S8;E23
A Kirin Tale;The Kirin used to speak and sing;S8;E23
A Kirin Tale;We weren't always quiet;S8;E23
A Kirin Tale;We told stories and funny jokes;S8;E23
A Kirin Tale;My stand-up was a riot;S8;E23
A Kirin Tale;But then one day, a fight broke out;S8;E23
A Kirin Tale;And hurtful words were said;S8;E23
A Kirin Tale;Flaring tempers were inflamed;S8;E23
A Kirin Tale;Destruction quickly spread;S8;E23
A Kirin Tale;And flaming bred from head to head;S8;E23
A Kirin Tale;It even burnt our... bread;S8;E23
A Kirin Tale;Sorry, I forgot how much I love rhyming. Where was I? Oh, right!;S8;E23
A Kirin Tale;My happy village lay in ruins;S8;E23
A Kirin Tale;Relationships got worse;S8;E23
A Kirin Tale;Spoiler alert: we quickly learned;S8;E23
A Kirin Tale;That words could be a curse;S8;E23
A Kirin Tale;"No more talking," yelled our leader;S8;E23
A Kirin Tale;The last thing said aloud;S8;E23
A Kirin Tale;Into the Stream of Silence;S8;E23
A Kirin Tale;We stepped as a crowd;S8;E23
A Kirin Tale;The water cooled emotions;S8;E23
A Kirin Tale;And peace was soon restored;S8;E23
A Kirin Tale;But with no way to speak my thoughts;S8;E23
A Kirin Tale;I got super... bored;S8;E23
A Kirin Tale;Seriously, there's only so long that Sudoku can keep you entertained!;S8;E23
A Kirin Tale;'Cause rainbows won't light up the sky;S8;E23
A Kirin Tale;Unless you let it rain;S8;E23
A Kirin Tale;And shiny apples sometimes come with worms;S8;E23
A Kirin Tale;No, you can't give up your laughter;S8;E23
A Kirin Tale;'Cause you're scared of a little pain;S8;E23
A Kirin Tale;It's a lesson that the Kirin never learned;S8;E23
A Kirin Tale;I was stuck in silent prison;S8;E23
A Kirin Tale;With the voices in my head;S8;E23
A Kirin Tale;'Til I tripped over my salvation;S8;E23
A Kirin Tale;In a helpful flowerbed;S8;E23
A Kirin Tale;I found a cure to clear my pipes;S8;E23
A Kirin Tale;And I became quite chatty;S8;E23
A Kirin Tale;With years and years of stored-up words;S8;E23
A Kirin Tale;I drove my village batty;S8;E23
A Kirin Tale;They didn't like my jokes and songs;S8;E23
A Kirin Tale;And daily dose of news;S8;E23
A Kirin Tale;The plays I wrote, the speeches spoke;S8;E23
A Kirin Tale;Variety revues;S8;E23
A Kirin Tale;Or the story about the Kirin who hid below an opera stage;S8;E23
A Kirin Tale;And fell in love with this opera singer, and he wore a freaky half-mask thing, and he played the organ a lot and got all broody 'cause the singer was in love with another dude, so he took her away on this underground gondola. I mean, who doesn't love musical theater?!;S8;E23
A Kirin Tale;The village leader made it clear;S8;E23
A Kirin Tale;I had to make my choice;S8;E23
A Kirin Tale;I could stay and live with them;S8;E23
A Kirin Tale;Or I could keep my voice;S8;E23
A Kirin Tale;So I came here, but left the couch alone;S8;E23
A Kirin Tale;They're hard to move;S8;E23
A Kirin Tale;With just the view for company;S8;E23
A Kirin Tale;Until ya heard me groove;S8;E23
A Kirin Tale;Take it away, boys!;S8;E23
A Kirin Tale;'Cause rainbows won't light up the sky;S8;E23
A Kirin Tale;Unless you let it rain;S8;E23
A Kirin Tale;And candles just won't glow until they're burned;S8;E23
A Kirin Tale;No, you can't give up your laughter;S8;E23
A Kirin Tale;'Cause you're scared of a little pain;S8;E23
A Kirin Tale;It's a lesson that my village never learned;S8;E23
A Kirin Tale;No matter how hard I schooled them;S8;E23
A Kirin Tale;Fear of hurt is still what ruled them;S8;E23
A Kirin Tale;Sometimes you gotta let it raaaaaaaain!;S8;E23
A Kirin Tale;Yeah, sometimes you've gotta let it rain;S8;E23
A Kirin Tale;'Cause rainbows won't light up the sky ;S8;E23
A Kirin Tale;Unless you let it rain ;S8;E23
A Kirin Tale;And candles just won't glow until they're burned ;S8;E23
A Kirin Tale;No, you can't give up your laughter ;S8;E23
A Kirin Tale;'Cause you're scared of a little pain ;S8;E23
A Kirin Tale;It's a lesson that my village never learned;S8;E23
A Kirin Tale;Oh, yes, 'cause rainbows won't light up the sky ;S8;E23
A Kirin Tale;Unless you let it...;S8;E23
A Kirin Tale;Raaaaaaaain!;S8;E23
Just Can't Be a Dragon Here;You can't be a dragon here;S8;E24
Just Can't Be a Dragon Here;Look at these books up on the wall;S8;E24
Just Can't Be a Dragon Here;This treasure pile's not right, I fear;S8;E24
Just Can't Be a Dragon Here;Trust me, I got you covered here. You see all this soft pony stuff you're surrounded with? This has got to be the first thing to go.;S8;E24
Just Can't Be a Dragon Here;Nothin' 'bout this place says "dragon den", there's too much fluff;S8;E24
Just Can't Be a Dragon Here;All these fancy robes, toss in a pile;S8;E24
Just Can't Be a Dragon Here;Take those goblets, dishes, is that gold? Still not enough!;S8;E24
Just Can't Be a Dragon Here;De-ponifying might just take a while;S8;E24
Just Can't Be a Dragon Here;Sure, this place is grandiose;S8;E24
Just Can't Be a Dragon Here;But to a dragon, it's just gross;S8;E24
Just Can't Be a Dragon Here;Time we make the lot all disappear;S8;E24
Just Can't Be a Dragon Here;Reality you need a dose;S8;E24
Just Can't Be a Dragon Here;To all these ponies, you're too close;S8;E24
Just Can't Be a Dragon Here;You just can't be a dragon here;S8;E24
Just Can't Be a Dragon Here;Good job, my boy! But this is still just the beginning!;S8;E24
Just Can't Be a Dragon Here;Each and every dragon has a swagger all his own;S8;E24
Just Can't Be a Dragon Here;Watch and I'll show you what I mean;S8;E24
Just Can't Be a Dragon Here;You can't move like this with so much stuff to weigh you down;S8;E24
Just Can't Be a Dragon Here;A dragon always keeps it lean;S8;E24
Just Can't Be a Dragon Here;Lose this! This! Ooh, this is nice!;S8;E24
Just Can't Be a Dragon Here;Your life is soft, your scales are coiffed;S8;E24
Just Can't Be a Dragon Here;These pillows, beds, and sheets are washed;S8;E24
Just Can't Be a Dragon Here;A delight, but it's just not right what's underneath;S8;E24
Just Can't Be a Dragon Here;Every dragon must be free;S8;E24
Just Can't Be a Dragon Here;Look at you, then look at me;S8;E24
Just Can't Be a Dragon Here;Since when do dragons brush their teeth?;S8;E24
Just Can't Be a Dragon Here;Ha! Please!;S8;E24
Just Can't Be a Dragon Here;Sure, this place is grandiose;S8;E24
Just Can't Be a Dragon Here;But to a dragon, it's just gross;S8;E24
Just Can't Be a Dragon Here;Time we make the lot all disappear;S8;E24
Just Can't Be a Dragon Here;Just grab it all and give to me;S8;E24
Just Can't Be a Dragon Here;After that, then you'll be free;S8;E24
Just Can't Be a Dragon Here;You just can't be a dragon heeeeere!;S8;E24
########################### Season 9 ###########################
The Place Where We Belong;We celebrate our friendship;S9;E3
The Place Where We Belong;We celebrate the tree;S9;E3
The Place Where We Belong;The memories inside us;S9;E3
The Place Where We Belong;We'll build for all to see;S9;E3
The Place Where We Belong;The tree brought us together;S9;E3
The Place Where We Belong;And even though it's gone;S9;E3
The Place Where We Belong;Our monument of friendship;S9;E3
The Place Where We Belong;Can make the gift live on;S9;E3
The Place Where We Belong;A piece from me, a piece from you;S9;E3
The Place Where We Belong;We'll use the tree and we'll make do;S9;E3
The Place Where We Belong;If things don't fit, there's lots of glue;S9;E3
The Place Where We Belong;Friends don't quit in the end;S9;E3
The Place Where We Belong;And together, we'll see this through;S9;E3
The Place Where We Belong;It's hard to say farewell;S9;E3
The Place Where We Belong;To something you hold dear;S9;E3
The Place Where We Belong;But goodbye isn't forever;S9;E3
The Place Where We Belong;As long as we are here;S9;E3
The Place Where We Belong;The tree is in our memory ;S9;E3
The Place Where We Belong;Its roots have grown deep in our hearts;S9;E3
The Place Where We Belong;Its branches raise our spirits, together we're all bound;S9;E3
The Place Where We Belong;Forever it stands, lost but now it's found;S9;E3
The Place Where We Belong;So lift a beam and build it strong;S9;E3
The Place Where We Belong;Work as a team, it won't take long;S9;E3
The Place Where We Belong;Hey, Silverstream, I think that's wrong;S9;E3
The Place Where We Belong;We'll live the dream and sing our song;S9;E3
The Place Where We Belong;And make the tree something all can see;S9;E3
The Place Where We Belong;In a place where we belong!;S9;E3
Fit Right In;The more you know how things are done;S9;E7
Fit Right In;The more confident you'll be;S9;E7
Fit Right In;There's more to a dance than just having fun;S9;E7
Fit Right In;And there's no better teacher than me;S9;E7
Fit Right In;Rarity!;S9;E7
Fit Right In;Right in!;S9;E7
Fit Right In;No need to wait another day;S9;E7
Fit Right In;To be part of our smart soiree;S9;E7
Fit Right In;The perfect dress;S9;E7
Fit Right In;A color all the rage, but still unique;S9;E7
Fit Right In;Now loose the braids;S9;E7
Fit Right In;Try a style more fantastique;S9;E7
Fit Right In;Here's what we'll do:;S9;E7
Fit Right In;A horn-icure and a de-frizz;S9;E7
Fit Right In;We'll dry shampoo this;S9;E7
Fit Right In;Whatever yak part this is;S9;E7
Fit Right In;Too curly, too blue;S9;E7
Fit Right In;Too retro, too new;S9;E7
Fit Right In;Too Twilight, too furry;S9;E7
Fit Right In;We'll find one, don't you worry;S9;E7
Fit Right In;Choose what you want to be and be it;S9;E7
Fit Right In;Picture you to see and see it;S9;E7
Fit Right In;I'm the mare to guarantee it;S9;E7
Fit Right In;You'll fit right in;S9;E7
Fit Right In;My plan, my grand design;S9;E7
Fit Right In;Your friends will thrill to find;S9;E7
Fit Right In;A new you that's too divine;S9;E7
Fit Right In;Yeah, you're gonna—;S9;E7
Fit Right In;Yona gonna—;S9;E7
Fit Right In;Fit right in;S9;E7
Fit Right In;Right in;S9;E7
Fit Right In;Listen to me when I say;S9;E7
Fit Right In;Once you learn the pony way;S9;E7
Fit Right In;You'll/I'll start to fit right in;S9;E7
Fit Right In;Right in;S9;E7
Fit Right In;Yak not waste another day;S9;E7
Fit Right In;To be part of your pony...;S9;E7
Fit Right In;Waaaaayyyyy;S9;E7
Fit Right In;Yak not waste another day to;S9;E7
Fit Right In;Fit... right... in!;S9;E7
Fit Right In;You've mastered so many pony ways;S9;E7
Fit Right In;And grown a lot in the past few days;S9;E7
Fit Right In;You've shown a turn that has earned our praise;S9;E7
Fit Right In;And now I fit right...;S9;E7
Fit Right In;...in;S9;E7
Fit Right In;You fit right in!;S9;E7
Better Way to Be Bad;I think I know a way that we can grow;S9;E8
Better Way to Be Bad;Time to try something new, something better;S9;E8
Better Way to Be Bad;No more solo, trust is the way to go;S9;E8
Better Way to Be Bad;And all we need to do is work together;S9;E8
Better Way to Be Bad;It's time to try a better way to be bad;S9;E8
Better Way to Be Bad;Do we really need a better way to be bad?;S9;E8
Better Way to Be Bad;United as one;S9;E8
Better Way to Be Bad;Teamwork? Please, what a fad;S9;E8
Better Way to Be Bad;Combine all our strength, we'll go to any length;S9;E8
Better Way to Be Bad;Once we have a better way to be bad;S9;E8
Better Way to Be Bad;Let's go begin, this time we're gonna win;S9;E8
Better Way to Be Bad; say;S9;E8
Better Way to Be Bad;I know you're in, I think I see a grin;S9;E8
Better Way to Be Bad;For all this pain and torture, I swear you'll pay;S9;E8
Better Way to Be Bad;This time, we've got a better way to be bad;S9;E8
Better Way to Be Bad;Sounds like a long shot, this "better way" to be bad;S9;E8
Better Way to Be Bad;United as one, we'll make those ponies so sad;S9;E8
Better Way to Be Bad;If we say "okay", would you just go away?;S9;E8
Better Way to Be Bad;Once we have a better way to be bad;S9;E8
Better Way to Be Bad;We want to break their friendship;S9;E8
Better Way to Be Bad;We want to make them weak;S9;E8
Better Way to Be Bad;You want revenge on Starlight;S9;E8
Better Way to Be Bad;You want that huge physique;S9;E8
Better Way to Be Bad;So let's increase our chances;S9;E8
Better Way to Be Bad;By working as a team;S9;E8
Better Way to Be Bad;To crush our enemies to dust;S9;E8
Better Way to Be Bad;And laugh as they all scream!;S9;E8
Better Way to Be Bad;I think I see a better way to be bad;S9;E8
Better Way to Be Bad;Just put me in charge, make me queen, you'll be glad;S9;E8
Better Way to Be Bad;No! Listen to me, I'm the best of us three;S9;E8
Better Way to Be Bad;Then you'll see a better way to be bad;S9;E8
Better Way to Be Bad;You shall do as I command, I will rule this triad!;S9;E8
Better Way to Be Bad; song!;S9;E8
Better Way to Be Bad;Sorry, not any longer!;S9;E8
Better Way to Be Bad;A better way to be bad;S9;E8
Better Way to Be Bad;Now you're making me mad;S9;E8
Better Way to Be Bad;Won't the ponies be sad?;S9;E8
Better Way to Be Bad;That would make me so glad;S9;E8
Better Way to Be Bad;Now we've got a better way to be baaaaaad!;S9;E8
Lotta Little Things;There's a lotta little things you gotta do in this world;S9;E13
Lotta Little Things;There's a lotta little things you gotta try;S9;E13
Lotta Little Things;Just a pack of punchy plunges other ponies all take;S9;E13
Lotta Little Things;That have princess-pony-passed us right by;S9;E13
Lotta Little Things;Nopony knows you like your little sister;S9;E13
Lotta Little Things;Nopony is a better confidante;S9;E13
Lotta Little Things;Nopony is truer than the one you are;S9;E13
Lotta Little Things;Nopony else here I could want;S9;E13
Lotta Little Things;You can't saunter on a sojourn hid behind castle walls;S9;E13
Lotta Little Things;You can't throw a throne down on the beach;S9;E13
Lotta Little Things;So we're gonna be absconding;S9;E13
Lotta Little Things;To a little vagabonding;S9;E13
Lotta Little Things;And this bucket list is gonna be a peach;S9;E13
Lotta Little Things;Nopony knows you like your older sister;S9;E13
Lotta Little Things;Nopony is a better confidante;S9;E13
Lotta Little Things;Nopony is truer than the one you are;S9;E13
Lotta Little Things;Nopony else here I could want;S9;E13
Lotta Little Things;There's a lotta little things you gotta try in this world;S9;E13
Lotta Little Things;There's a lotta little things you gotta see;S9;E13
Lotta Little Things;But just reading by a river and resting our hooves;S9;E13
Lotta Little Things;Would practically be perfect for me;S9;E13
Lotta Little Things;Nopony knows you like your sister;S9;E13
Lotta Little Things;Nopony is a better confidante;S9;E13
Lotta Little Things;Nopony is truer than the one you are;S9;E13
Lotta Little Things;Nopony else here I could want;S9;E13
Lotta Little Things;You can't venture on adventures if you're taking a nap;S9;E13
Lotta Little Things;You can't check things off your checklist while you sleep;S9;E13
Lotta Little Things;So let's take another hill;S9;E13
Lotta Little Things;Sometimes you can be a pill;S9;E13
Lotta Little Things;And why's the way ahead always so steep?;S9;E13
Lotta Little Things;There's a lotta little things you gotta do in this world;S9;E13
Lotta Little Things;There's a lotta little things you ought to view;S9;E13
Lotta Little Things;And our little lotta list may be a little bit long;S9;E13
Lotta Little Things; And might take a lotta bother to do;S9;E13
Lotta Little Things;But I'm sure it gets better later on;S9;E13
Lotta Little Things;And after darkest night's a new dawn;S9;E13
Lotta Little Things;It's my turn to do the choosing;S9;E13
Lotta Little Things;After river rapid cruising;S9;E13
Lotta Little Things;This adventure isn't too fun to be on;S9;E13
The Last Laugh;So you're saying it's a mix-up;S9;E14
The Last Laugh;Of the sounds that I just made;S9;E14
The Last Laugh;That coaxed the snicker from your throat;S9;E14
The Last Laugh;In a delicate cascade?;S9;E14
The Last Laugh;If I did it one more time;S9;E14
The Last Laugh;If I reproduced that feat;S9;E14
The Last Laugh;Mixed up some letters here and there;S9;E14
The Last Laugh;You'd "lelly-baugh" tout suite?;S9;E14
The Last Laugh;Then that's all I need to do;S9;E14
The Last Laugh;That's who I need to be;S9;E14
The Last Laugh;I thought I needed laughter;S9;E14
The Last Laugh;But it has to come from me;S9;E14
The Last Laugh;Squirting flowers and knobby knees;S9;E14
The Last Laugh;Rubber chickens my expertise;S9;E14
The Last Laugh;If you want laughter, then stick with Cheese;S9;E14
The Last Laugh;I suppose now I should amp things up;S9;E14
The Last Laugh;To get the thing I'm after;S9;E14
The Last Laugh;Move whole syll-AB-les around;S9;E14
The Last Laugh;And change em-PHA-sis to get laughter ;S9;E14
The Last Laugh;Can't stop now, I'm on a roll;S9;E14
The Last Laugh;I've almost got it back;S9;E14
The Last Laugh;Bright folks like you aren't subject to;S9;E14
The Last Laugh;My play-on-words attack!;S9;E14
The Last Laugh;With something else, I'll have to play;S9;E14
The Last Laugh;To get me where I'm going;S9;E14
The Last Laugh;To get the laughter flowing;S9;E14
The Last Laugh;And it's what I need to do;S9;E14
The Last Laugh;It's who I need to be;S9;E14
The Last Laugh;I thought I needed laughter;S9;E14
The Last Laugh;But it has to come from me;S9;E14
The Last Laugh;Follow right behind, if you please;S9;E14
The Last Laugh;Walk this way and I guarantee;S9;E14
The Last Laugh;If you want laughter, then stick with Cheese;S9;E14
The Last Laugh;Accordion solo!;S9;E14
The Last Laugh;And now my biggest test;S9;E14
The Last Laugh;The hardest fish to fry;S9;E14
The Last Laugh;Ooh-ooh-ooh-ooh;S9;E14
The Last Laugh;A mind so analytical;S9;E14
The Last Laugh;A sense of humor dry ;S9;E14
The Last Laugh;So dry!;S9;E14
The Last Laugh;To make you laugh would prove to me;S9;E14
The Last Laugh;That this experiment's done;S9;E14
The Last Laugh;Ooh-ooh-ooh-ooh;S9;E14
The Last Laugh;Something ridiculous and not too smart;S9;E14
The Last Laugh;Something like a pun;S9;E14
The Last Laugh;Hey, Sans! How did the laughing bird's eggs hatch? They cracked up!;S9;E14
The Last Laugh;Then that's all I need to do;S9;E14
The Last Laugh;That's all I need to see;S9;E14
The Last Laugh;I thought I needed laughter;S9;E14
The Last Laugh;But it had to come from me;S9;E14
The Last Laugh;Squirting flowers and knobby knees;S9;E14
The Last Laugh;Rubber chickens and Dungarees;S9;E14
The Last Laugh;If you want laughter, then stick with Cheese!;S9;E14
Being Big is All It Takes;Woke up this morning feeling tired and small;S9;E22
Being Big is All It Takes;But look at us now - we must be ninety feet tall;S9;E22
Being Big is All It Takes;Don't have to worry 'bout making mistakes;S9;E22
Being Big is All It Takes;Because being big is all it takes;S9;E22
Being Big is All It Takes;A tiny twist of fate brought on this big change;S9;E22
Being Big is All It Takes;Give me room, gotta zoom, I've got plans to arrange;S9;E22
Being Big is All It Takes;Can do what I want, be it run, trot, or traipse;S9;E22
Being Big is All It Takes;'Cause being big is all it takes;S9;E22
Being Big is All It Takes;Being big isn't just a size;S9;E22
Being Big is All It Takes;At bedtime we don't even have to close our eyes;S9;E22
Being Big is All It Takes;We're in control now, for goodness' sake;S9;E22
Being Big is All It Takes;'Cause being big is all it takes;S9;E22
Being Big is All It Takes;Leaving behind the little pony you've known;S9;E22
Being Big is All It Takes;Stepping out, growing up, making moves of my own;S9;E22
Being Big is All It Takes;You can't tell me no, there's no place I can't go;S9;E22
Being Big is All It Takes;Mountains, cities, jungles, or lakes;S9;E22
Being Big is All It Takes;'Cause being big is all it takes;S9;E22
Being Big is All It Takes;Being big isn't just a size;S9;E22
Being Big is All It Takes;We'll tell you our opinion 'cause we're oh, so wise;S9;E22
Being Big is All It Takes;We're in control now, for goodness' sake;S9;E22
Being Big is All It Takes;'Cause being big is all it takes;S9;E22
Being Big is All It Takes;I can eat all the snacks 'cause that's for me to decide;S9;E22
Being Big is All It Takes;We know how it all works, even what we ain't tried;S9;E22
Being Big is All It Takes;Facts don't matter now 'cause it's not what we know;S9;E22
Being Big is All It Takes;We can win any argument with...;S9;E22
Being Big is All It Takes;"Because I say so!";S9;E22
Being Big is All It Takes;Can't stop us now, don't try to stand in our way;S9;E22
Being Big is All It Takes;We're awake, gonna take all we can from today;S9;E22
Being Big is All It Takes;Once we had to listen, now you'll hear what we say;S9;E22
Being Big is All It Takes;Everything is always okay;S9;E22
Being Big is All It Takes;'Cause being big is all it taaaaaakes;S9;E22
Being Big is All It Takes;All it takes!;S9;E22
The Magic of Friendship Grows;When I started out, I was unsure;S9;E26
The Magic of Friendship Grows;I thought I knew all that I needed, didn't know what to expect;S9;E26
The Magic of Friendship Grows;But when my walls came down, I saw the truth;S9;E26
The Magic of Friendship Grows;All along something was missing;S9;E26
The Magic of Friendship Grows;And I think you'll see it, too;S9;E26
The Magic of Friendship Grows;This is where the magic happens;S9;E26
The Magic of Friendship Grows;This is where the magic lives;S9;E26
The Magic of Friendship Grows;Our friendships weave together stronger;S9;E26
The Magic of Friendship Grows;The bonds grow deeper, lasting longer;S9;E26
The Magic of Friendship Grows;And the greatest spell you'll know;S9;E26
The Magic of Friendship Grows;Is how the Magic of Friendship grows;S9;E26
The Magic of Friendship Grows;And no matter how much time goes by;S9;E26
The Magic of Friendship Grows;The party will still be here with some fun new games to try;S9;E26
The Magic of Friendship Grows;Big adventure's waiting obviously;S9;E26
The Magic of Friendship Grows;Long as we're still here together;S9;E26
The Magic of Friendship Grows;We'll be flying happily;S9;E26
The Magic of Friendship Grows;This is where the magic happens ;S9;E26
The Magic of Friendship Grows;This is where the magic lives ;S9;E26
The Magic of Friendship Grows;Our friendships weave together stronger;S9;E26
The Magic of Friendship Grows;The bonds grow deeper, lasting longer;S9;E26
The Magic of Friendship Grows;And the greatest spell there is;S9;E26
The Magic of Friendship Grows;What the Magic of Friendship gives;S9;E26
The Magic of Friendship Grows;And it's somethin' true to pass on down;S9;E26
The Magic of Friendship Grows;To generations yet to come;S9;E26
The Magic of Friendship Grows;And we'll never stop believing in;S9;E26
The Magic of Friendship Grows;The generosity of the friendships we've won;S9;E26
The Magic of Friendship Grows;And because the love that I feel;S9;E26
The Magic of Friendship Grows;For every single living creature is something that is real;S9;E26
The Magic of Friendship Grows;Friendship happens so naturally;S9;E26
The Magic of Friendship Grows;Oh, and how I used to wonder;S9;E26
The Magic of Friendship Grows;What friendship could be!;S9;E26
The Magic of Friendship Grows;This is where the magic happens ;S9;E26
The Magic of Friendship Grows;This is where the magic lives ;S9;E26
The Magic of Friendship Grows;Our friendships weave together stronger;S9;E26
The Magic of Friendship Grows;The bonds grow deeper, lasting longer;S9;E26
The Magic of Friendship Grows;And the greatest spell you'll know ;S9;E26
The Magic of Friendship Grows;Is how the Magic of Friendship grows;S9;E26
The Magic of Friendship Grows;How the Magic of Friendship grows;S9;E26
########################### EG 1 ########################### Notation S10
This strange new world;I've never seen a place;S10;E1
This strange new world;That's quite like this;S10;E1
This strange new world;Everything is turned around;S10;E1
This strange new world;This crazy world is upside-down;S10;E1
This strange new world;Getting on my feet;S10;E1
This strange new world;It's the hand that I was dealt;S10;E1
This strange new world;But I don't have much time with them;S10;E1
This strange new world;Got to learn all that I can;S10;E1
This strange new world;They don't use any magic or fly with any wings;S10;E1
This strange new world;I don't get these funny clothes, skinny legs or tiny nose;S10;E1
This strange new world;Everything's confusing when it seems so new;S10;E1
This strange new world;But I look a little closer and it starts to feel familiar too;S10;E1
This strange new world;What a strange new world (what a strange new world);S10;E1
This strange new world;I'm trying to make heads or tails of this strange new world (what a strange new world);S10;E1
This strange new world;Sorting through the small details of this strange new world;S10;E1
This strange new world;What a strange new world;S10;E1
Helping Twilight win the wrown;Hey, hey, everybody;S10;E2
Helping Twilight win the wrown;We've got something to say;S10;E2
Helping Twilight win the wrown;We may seem as different;S10;E2
Helping Twilight win the wrown;As the night is from day;S10;E2
Helping Twilight win the wrown;But you look a little deeper;S10;E2
Helping Twilight win the wrown;And you will see;S10;E2
Helping Twilight win the wrown;That I'm just like you;S10;E2
Helping Twilight win the wrown;And you're just like me;S10;E2
Helping Twilight win the wrown;Yeah!;S10;E2
Helping Twilight win the wrown;Hey, hey, everybody;S10;E2
Helping Twilight win the wrown;We're here to shout;S10;E2
Helping Twilight win the wrown;That the magic of friendship;S10;E2
Helping Twilight win the wrown;Is what it's all about;S10;E2
Helping Twilight win the wrown;Yeah, we thought we were different;S10;E2
Helping Twilight win the wrown;As the night is from the day;S10;E2
Helping Twilight win the wrown;Until Twilight Sparkle;S10;E2
Helping Twilight win the wrown;Helped us see another way;S10;E2
Helping Twilight win the wrown;So get up, get down;S10;E2
Helping Twilight win the wrown;If you're gonna come around;S10;E2
Helping Twilight win the wrown;We can work together;S10;E2
Helping Twilight win the wrown;Helping Twilight win the crown;S10;E2
Helping Twilight win the wrown;So get up, get down;S10;E2
Helping Twilight win the wrown;'Cause it's gonna make a sound;S10;E2
Helping Twilight win the wrown;If we work together;S10;E2
Helping Twilight win the wrown;Helping Twilight Sparkle win the crown;S10;E2
Helping Twilight win the wrown;Hey, hey, hands up now;S10;E2
Helping Twilight win the wrown;We're sending a message to the crowd;S10;E2
Helping Twilight win the wrown;Hands wave up, then come down;S10;E2
Helping Twilight win the wrown;We party together all around;S10;E2
Helping Twilight win the wrown;Generous, honesty;S10;E2
Helping Twilight win the wrown;Laughter, kindness, loyalty;S10;E2
Helping Twilight win the wrown;Twilight helped us each to see;S10;E2
Helping Twilight win the wrown;All that we can be!;S10;E2
Helping Twilight win the wrown;So get up, get down;S10;E2
Helping Twilight win the wrown;If you're gonna come around;S10;E2
Helping Twilight win the wrown;We can work together;S10;E2
Helping Twilight win the wrown;Helping Twilight win the crown;S10;E2
Helping Twilight win the wrown;So get up, get down;S10;E2
Helping Twilight win the wrown;'Cause it's gonna make a sound;S10;E2
Helping Twilight win the wrown;If we work together;S10;E2
Helping Twilight win the wrown;Helping Twilight Sparkle win the crown;S10;E2
Helping Twilight win the wrown;I'm gonna be myself;S10;E2
Helping Twilight win the wrown;No matter what I do;S10;E2
Helping Twilight win the wrown;And if we're different, yeah;S10;E2
Helping Twilight win the wrown;I want you to be true to you;S10;E2
Helping Twilight win the wrown;If you follow me;S10;E2
Helping Twilight win the wrown;We'll put our differences aside;S10;E2
Helping Twilight win the wrown;We'll stick together and;S10;E2
Helping Twilight win the wrown;Start working on that school pride!;S10;E2
Helping Twilight win the wrown;Jump up, make a sound (Hey!);S10;E2
Helping Twilight win the wrown;Stomp your hooves, turn around;S10;E2
Helping Twilight win the wrown;Start now, make a change;S10;E2
Helping Twilight win the wrown;Gonna come around;S10;E2
Helping Twilight win the wrown;Jump up, make a sound (Hey!);S10;E2
Helping Twilight win the wrown;Stomp your hooves, turn around;S10;E2
Helping Twilight win the wrown;Canterlot Wondercolts;S10;E2
Helping Twilight win the wrown;Help her win the crown;S10;E2
Helping Twilight win the wrown;Jump up, make a sound (Hey!);S10;E2
Helping Twilight win the wrown;Stomp your hooves, turn around;S10;E2
Helping Twilight win the wrown;Start now, make a change;S10;E2
Helping Twilight win the wrown;Gonna come around;S10;E2
Helping Twilight win the wrown;Jump up, make a sound (Hey!);S10;E2
Helping Twilight win the wrown;Stomp your hooves, turn around;S10;E2
Helping Twilight win the wrown;Canterlot Wondercolts;S10;E2
Helping Twilight win the wrown;Help her win the crown;S10;E2
Helping Twilight win the wrown;Jump up, make a sound (Hey!);S10;E2
Helping Twilight win the wrown;Stomp your hooves, turn around;S10;E2
Helping Twilight win the wrown;Start now, make a change;S10;E2
Helping Twilight win the wrown;Gonna come around;S10;E2
Helping Twilight win the wrown;Jump up, make a sound (Hey!);S10;E2
Helping Twilight win the wrown;Stomp your hooves, turn around;S10;E2
Helping Twilight win the wrown;Canterlot...;S10;E2
Time to come together;It's time for us to come together;S10;E3
Time to come together;It's the only way that things will get better;S10;E3
Time to come together;It's time for us to take a stand;S10;E3
Time to come together;So come on and lend a helping hand;S10;E3
